reference_id,source_sheet,disease_name,microbe_name_raw,microbe_name_cn,microbe_key,genus_hint,taxon_level,abundance_change_raw,abundance_shift,microbe_role_raw,microbe_role_in_disease,disease_effect_on_microbe,desired_step1_effect,relation_confidence,mechanism_note,source_database,_merge_source_path,source_url,source_pmid_list,source_project_list,dominant_evidence_count,conflicting_evidence_count,dominant_pmid_count,conflicting_project_count,condition_comparator_list,node_label_list,condition1_id_list,condition2_id_list,source_branch_list
MDR_01351,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bacteroides,,bacteroides,Bacteroides,genus,decrease; dominant_evidence=4; dominant_projects=1; conflicting_evidence=2,decrease,control_enriched,protective,decrease,promote,low,"gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=22622349,28153960; dominant_projects=PRJNA399638; comparators=Health; Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=26992426,PRJNA397219.txt",gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349;28153960,PRJNA399638,4.0,2.0,2.0,1.0,Health;Mucosal samples;Health,Adjacent Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health;Colorectal Neoplasms/Health;Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179;D015179,*;D006262;D006262,literature_human_phenotype;raw_human_phenotype
MDR_01352,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bacteroides clarus,,bacteroidesclarus,Bacteroides,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1.0,0.0,0.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
MDR_01353,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bacteroidetes,,bacteroidetes,Bacteroidetes,phylum,increase; dominant_evidence=3; dominant_projects=1; conflicting_evidence=2,increase,disease_enriched,risk,increase,inhibit,low,"gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=22622349,28600626; dominant_projects=PRJNA397219; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=PRJNA399638-1.txt,PRJNA399638-2.txt",gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349;28600626,PRJNA397219,3.0,2.0,2.0,1.0,Health,Colorectal Neoplasms/Health,D015179,D006262;D009765,literature_human_phenotype;raw_human_phenotype
MDR_01354,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bacteroidia,,bacteroidia,Bacteroidia,class,decrease; dominant_evidence=2; dominant_projects=1; conflicting_evidence=1,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA399638; comparators=Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=PRJNA397219.txt,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA399638,2.0,1.0,0.0,1.0,Mucosal samples;Health,Adjacent Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health;Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179,*;D006262,raw_human_phenotype
MDR_01355,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bifidobacterium catenulatum,,bifidobacteriumcatenulatum,Bifidobacterium,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA397219; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA397219,1.0,0.0,0.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D009765,raw_human_phenotype
MDR_01356,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bilophila,,bilophila,Bilophila,genus,increase; dominant_evidence=2; dominant_projects=0; conflicting_evidence=1,increase,disease_enriched,risk,increase,inhibit,low,"gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349,29687353; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=27672054",gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349;29687353,,2.0,1.0,2.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01357,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bilophila wadsworthia,,bilophilawadsworthia,Bilophila,species,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=28153960; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28153960,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01358,gutm_disorder_human_phenotype,结直肠癌（CRC）,Blautia sp. N6H1 15,,blautiaspn6h115,Blautia,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA397219; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA397219,1.0,0.0,0.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D009765,raw_human_phenotype
MDR_01359,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bradyrhizobiaceae,,bradyrhizobiaceae,Bradyrhizobiaceae,family,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=29687353; dominant_projects=none; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,29687353,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01360,gutm_disorder_human_phenotype,结直肠癌（CRC）,Bradyrhizobium,,bradyrhizobium,Bradyrhizobium,genus,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01361,gutm_disorder_human_phenotype,结直肠癌（CRC）,Brevundimonas,,brevundimonas,Brevundimonas,genus,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01362,gutm_disorder_human_phenotype,结直肠癌（CRC）,Burkholderia,,burkholderia,Burkholderia,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01363,gutm_disorder_human_phenotype,结直肠癌（CRC）,Butyricimonas synergistica,,butyricimonassynergistica,Butyricimonas,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA397219; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA397219,1.0,0.0,0.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D009765,raw_human_phenotype
MDR_01364,gutm_disorder_human_phenotype,结直肠癌（CRC）,Christensenella,,christensenella,Christensenella,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=29687353; dominant_projects=none; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,29687353,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01365,gutm_disorder_human_phenotype,结直肠癌（CRC）,Christensenellaceae,,christensenellaceae,Christensenellaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA399638; comparators=Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA399638,1.0,0.0,0.0,0.0,Mucosal samples;Health,Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179,*;D006262,raw_human_phenotype
MDR_01366,gutm_disorder_human_phenotype,结直肠癌（CRC）,Christensenellales,,christensenellales,Christensenellales,order,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA399638; comparators=Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA399638,1.0,0.0,0.0,0.0,Mucosal samples;Health,Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179,*;D006262,raw_human_phenotype
MDR_01367,gutm_disorder_human_phenotype,结直肠癌（CRC）,Chryseobacterium,,chryseobacterium,Chryseobacterium,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01368,gutm_disorder_human_phenotype,结直肠癌（CRC）,Citrobacter,,citrobacter,Citrobacter,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01369,gutm_disorder_human_phenotype,结直肠癌（CRC）,Citrobacter farmeri,,citrobacterfarmeri,Citrobacter,species,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=23940645; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,23940645,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01370,gutm_disorder_human_phenotype,结直肠癌（CRC）,Cloacibacterium,,cloacibacterium,Cloacibacterium,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1.0,0.0,1.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
MDR_01371,gutm_disorder_human_phenotype,结直肠癌（CRC）,Clostridium disporicum,,clostridiumdisporicum,Clostridium,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA397219; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA397219,1.0,0.0,0.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D009765,raw_human_phenotype
MDR_01372,gutm_disorder_human_phenotype,结直肠癌（CRC）,Collinsella,,collinsella,Collinsella,genus,increase; dominant_evidence=2; dominant_projects=2; conflicting_evidence=1,increase,disease_enriched,risk,increase,inhibit,low,"gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176,PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=PRJNA397219.txt",gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176;PRJEB10878,2.0,1.0,0.0,1.0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
MDR_01373,gutm_disorder_human_phenotype,结直肠癌（CRC）,Collinsella aerofaciens,,collinsellaaerofaciens,Collinsella,species,increase; dominant_evidence=2; dominant_projects=2; conflicting_evidence=1,increase,disease_enriched,risk,increase,inhibit,low,"gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176,PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=PRJNA397219.txt",gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176;PRJEB10878,2.0,1.0,0.0,1.0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
MDR_01374,gutm_disorder_human_phenotype,结直肠癌（CRC）,Collinsella stercoris,,collinsellastercoris,Collinsella,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,data/reference/disease_microbe_gutm_disorder_supplement.csv,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176,1.0,0.0,0.0,0.0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
