nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,matched_taxon_uri,matched_taxon_name,matched_query_name,strain_match_level,uniprot_accession,uniprot_protein_uri,uniprot_organism_name,uniprot_protein_name,ec_number,reviewed,enzyme_id,enzyme_name,annotation_match_mode
NT5018,Haemophilus parainfluenzae,Haemophilus parainfluenzae,Haemophilus parainfluenzae (S2) DSMZ 8978,,,,,,http://purl.uniprot.org/taxonomy/729,Haemophilus parainfluenzae,Haemophilus parainfluenzae,same_species,A0ABP2P0M3,http://purl.uniprot.org/uniprot/A0ABP2P0M3,Haemophilus parainfluenzae HK2019,D-aminoacyl-tRNA deacylase,3.1.1.-,False,ENZ005,carboxylesterase,ec_prefix
NT5018,Haemophilus parainfluenzae,Haemophilus parainfluenzae,Haemophilus parainfluenzae (S2) DSMZ 8978,,,,,,http://purl.uniprot.org/taxonomy/729,Haemophilus parainfluenzae,Haemophilus parainfluenzae,same_species,A0ABP2P0M3,http://purl.uniprot.org/uniprot/A0ABP2P0M3,Haemophilus parainfluenzae HK2019,D-aminoacyl-tRNA deacylase,3.1.1.96,False,ENZ005,carboxylesterase,ec_prefix
NT5018,Haemophilus parainfluenzae,Haemophilus parainfluenzae,Haemophilus parainfluenzae (S2) DSMZ 8978,,,,,,http://purl.uniprot.org/taxonomy/729,Haemophilus parainfluenzae,Haemophilus parainfluenzae,same_species,E1W3A7,http://purl.uniprot.org/uniprot/E1W3A7,Haemophilus parainfluenzae (strain T3T1),Class B acid phosphatase,3.1.3.2,True,ENZ014,phosphatase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AA29,http://purl.uniprot.org/uniprot/A0A096AA29,Prevotella melaninogenica DNF00666,phosphoglycolate phosphatase,3.1.3.18,False,ENZ014,phosphatase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096ABZ3,http://purl.uniprot.org/uniprot/A0A096ABZ3,Prevotella melaninogenica DNF00666,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AE54,http://purl.uniprot.org/uniprot/A0A096AE54,Prevotella melaninogenica DNF00666,Peptidyl-tRNA hydrolase,3.1.1.29,False,ENZ005,carboxylesterase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AGV0,http://purl.uniprot.org/uniprot/A0A096AGV0,Prevotella melaninogenica DNF00666,Alpha-galactosidase,3.2.1.22,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AH37,http://purl.uniprot.org/uniprot/A0A096AH37,Prevotella melaninogenica DNF00666,nicotinamidase,3.5.1.19,False,ENZ006,amidase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AH55,http://purl.uniprot.org/uniprot/A0A096AH55,Prevotella melaninogenica DNF00666,Peptide deformylase,3.5.1.88,False,ENZ006,amidase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AIY6,http://purl.uniprot.org/uniprot/A0A096AIY6,Prevotella melaninogenica DNF00666,Undecaprenyl-diphosphatase,3.6.1.27,False,ENZ014,phosphatase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AJ49,http://purl.uniprot.org/uniprot/A0A096AJ49,Prevotella melaninogenica DNF00666,5'-nucleotidase SurE,3.1.3.5,False,ENZ014,phosphatase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096APV0,http://purl.uniprot.org/uniprot/A0A096APV0,Prevotella melaninogenica DNF00666,dITP/XTP pyrophosphatase,3.6.1.66,False,ENZ014,phosphatase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AU95,http://purl.uniprot.org/uniprot/A0A096AU95,Prevotella melaninogenica DNF00666,Beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AU95,http://purl.uniprot.org/uniprot/A0A096AU95,Prevotella melaninogenica DNF00666,Beta-galactosidase,3.2.1.23,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AUI7,http://purl.uniprot.org/uniprot/A0A096AUI7,Prevotella melaninogenica DNF00666,N-acetylmuramoyl-L-alanine amidase,3.5.1.28,False,ENZ006,amidase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AVG4,http://purl.uniprot.org/uniprot/A0A096AVG4,Prevotella melaninogenica DNF00666,Acid phosphatase,3.1.3.2,False,ENZ014,phosphatase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096AVT8,http://purl.uniprot.org/uniprot/A0A096AVT8,Prevotella melaninogenica DNF00666,Acid phosphatase,3.1.3.2,False,ENZ014,phosphatase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096B5T1,http://purl.uniprot.org/uniprot/A0A096B5T1,Prevotella melaninogenica DNF00666,"Fructose-1,6-bisphosphatase class 3",3.1.3.11,False,ENZ014,phosphatase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096B6B4,http://purl.uniprot.org/uniprot/A0A096B6B4,Prevotella melaninogenica DNF00666,8-oxo-dGTP diphosphatase,3.6.1.55,False,ENZ014,phosphatase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096B9R3,http://purl.uniprot.org/uniprot/A0A096B9R3,Prevotella melaninogenica DNF00666,protein-tyrosine-phosphatase,3.1.3.48,False,ENZ014,phosphatase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096BC09,http://purl.uniprot.org/uniprot/A0A096BC09,Prevotella melaninogenica DNF00666,Probable endolytic peptidoglycan transglycosylase RlpA,4.2.2.-,False,ENZ016,polysaccharide_lyase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096BDY0,http://purl.uniprot.org/uniprot/A0A096BDY0,Prevotella melaninogenica DNF00666,exo-alpha-sialidase,3.2.1.18,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096BM77,http://purl.uniprot.org/uniprot/A0A096BM77,Prevotella melaninogenica DNF00666,dTTP/UTP pyrophosphatase,3.6.1.9,False,ENZ014,phosphatase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096BPK6,http://purl.uniprot.org/uniprot/A0A096BPK6,Prevotella melaninogenica DNF00666,NAD(+) diphosphatase,3.6.1.22,False,ENZ014,phosphatase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096C266,http://purl.uniprot.org/uniprot/A0A096C266,Prevotella melaninogenica DNF00666,Beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096C266,http://purl.uniprot.org/uniprot/A0A096C266,Prevotella melaninogenica DNF00666,Beta-galactosidase,3.2.1.23,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096C8U1,http://purl.uniprot.org/uniprot/A0A096C8U1,Prevotella melaninogenica DNF00666,Phosphoesterase,3.1.4.-,False,ENZ005,carboxylesterase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CEV8,http://purl.uniprot.org/uniprot/A0A096CEV8,Prevotella melaninogenica DNF00666,Endolytic murein transglycosylase,4.2.2.29,False,ENZ016,polysaccharide_lyase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CH16,http://purl.uniprot.org/uniprot/A0A096CH16,Prevotella melaninogenica DNF00666,Multifunctional fusion protein,3.5.1.108,False,ENZ006,amidase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CLQ3,http://purl.uniprot.org/uniprot/A0A096CLQ3,Prevotella melaninogenica DNF00666,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CLT3,http://purl.uniprot.org/uniprot/A0A096CLT3,Prevotella melaninogenica DNF00666,alpha-L-fucosidase,3.2.1.51,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CLX9,http://purl.uniprot.org/uniprot/A0A096CLX9,Prevotella melaninogenica DNF00666,Phosphoesterase,3.1.4.-,False,ENZ005,carboxylesterase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CMC7,http://purl.uniprot.org/uniprot/A0A096CMC7,Prevotella melaninogenica DNF00666,Pyridoxal 5'-phosphate synthase subunit PdxT,3.5.1.2,False,ENZ006,amidase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CNK8,http://purl.uniprot.org/uniprot/A0A096CNK8,Prevotella melaninogenica DNF00666,D-aminoacyl-tRNA deacylase,3.1.1.-,False,ENZ005,carboxylesterase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CNK8,http://purl.uniprot.org/uniprot/A0A096CNK8,Prevotella melaninogenica DNF00666,D-aminoacyl-tRNA deacylase,3.1.1.96,False,ENZ005,carboxylesterase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CPI7,http://purl.uniprot.org/uniprot/A0A096CPI7,Prevotella melaninogenica DNF00666,asparaginase,3.5.1.1,False,ENZ006,amidase,ec_prefix
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096CW31,http://purl.uniprot.org/uniprot/A0A096CW31,Prevotella melaninogenica DNF00666,alpha-L-fucosidase,3.2.1.51,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096DC89,http://purl.uniprot.org/uniprot/A0A096DC89,Prevotella melaninogenica DNF00666,alpha-L-fucosidase,3.2.1.51,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096DGG4,http://purl.uniprot.org/uniprot/A0A096DGG4,Prevotella melaninogenica DNF00666,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096DIC6,http://purl.uniprot.org/uniprot/A0A096DIC6,Prevotella melaninogenica DNF00666,beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
NT5020,Prevotella melaninogenica,Prevotella melaninogenica,Prevotella melaninogenica (S2) DSMZ 7089,,,,,,http://purl.uniprot.org/taxonomy/28132,Prevotella melaninogenica,Prevotella melaninogenica,same_species,A0A096DIC6,http://purl.uniprot.org/uniprot/A0A096DIC6,Prevotella melaninogenica DNF00666,beta-galactosidase,3.2.1.23,False,ENZ015,mucin_glycosidase,name_keyword
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UKX6,http://purl.uniprot.org/uniprot/B2UKX6,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),Histidinol-phosphatase,3.1.3.15,False,ENZ014,phosphatase,ec_prefix
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UL11,http://purl.uniprot.org/uniprot/B2UL11,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),phosphoglycolate phosphatase,3.1.3.18,False,ENZ014,phosphatase,ec_prefix
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UL12,http://purl.uniprot.org/uniprot/B2UL12,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),"Alpha-1,3-galactosidase A",3.2.1.22,True,ENZ015,mucin_glycosidase,name_keyword
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UL12,http://purl.uniprot.org/uniprot/B2UL12,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),"Alpha-1,3-galactosidase A",3.2.1.n1,True,ENZ015,mucin_glycosidase,name_keyword
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UL24,http://purl.uniprot.org/uniprot/B2UL24,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),Imidazole glycerol phosphate synthase subunit HisH,3.5.1.2,False,ENZ006,amidase,ec_prefix
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UL68,http://purl.uniprot.org/uniprot/B2UL68,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),alpha-L-fucosidase,3.2.1.51,False,ENZ015,mucin_glycosidase,name_keyword
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UL96,http://purl.uniprot.org/uniprot/B2UL96,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),Glutaminase,3.5.1.2,True,ENZ006,amidase,ec_prefix
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2ULI1,http://purl.uniprot.org/uniprot/B2ULI1,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),exo-alpha-sialidase,3.2.1.18,False,ENZ015,mucin_glycosidase,name_keyword
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2ULQ1,http://purl.uniprot.org/uniprot/B2ULQ1,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),8-oxo-dGTP diphosphatase,3.6.1.55,False,ENZ014,phosphatase,name_keyword
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2ULU5,http://purl.uniprot.org/uniprot/B2ULU5,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),,3.1.3.26,False,ENZ014,phosphatase,ec_prefix
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2ULU6,http://purl.uniprot.org/uniprot/B2ULU6,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),alpha-L-fucosidase,3.2.1.51,False,ENZ015,mucin_glycosidase,name_keyword
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2ULX9,http://purl.uniprot.org/uniprot/B2ULX9,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),phosphoglycolate phosphatase,3.1.3.18,False,ENZ014,phosphatase,ec_prefix
NT5021,Akkermansia muciniphila,Akkermansia muciniphila,Akkermansia muciniphila (S1) DSM No.: 22959,Akkermansia muciniphila,"type strain, Muc",Akkermansia,Verrucomicrobiaea,Verrucomicrobia,http://purl.uniprot.org/taxonomy/239935,Akkermansia muciniphila,Akkermansia muciniphila,same_species,B2UM40,http://purl.uniprot.org/uniprot/B2UM40,Akkermansia muciniphila (strain ATCC BAA-835 / DSM 22959 / JCM 33894 / BCRC 81048 / CCUG 64013 / CIP 107961 / Muc),Beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
